path,bytes,sha256
command.json,6532,4d48d75eb243db21b2ad6f96441ac8f1ed51b3cd2526db6d979cc1f397bc1a83
console.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
console.stdout.log,118,154c00203a875b00151150de7bccf78f5c767bf20cd953fa95e6015fa167260d
external/global_bound_trace.csv,11637,4a1a45d2b3434f982c02c070b7e0f7e620d23e8e97aa8518cc15b28bdaeb89eb
external/initial_decomposition_ledger.csv,813,2c19372671b3491a3d1a2619000cfdffb151f1cedf0c4b132f0729328089f82f
external/lp_status_ledger.csv,2763,79575fdfa3bc600ac8e685e209759a9c733e9212d406ca0845a88aae121ef985
external/models/L0.lp,544817,e171213897a7a8c4fa9bdce9d0758e91fc39e527b037bb721c0708fa80a1b051
external/models/L1.0.lp,549746,5355855c1bfb31840b9d79a30931e8a5e250d27d3e6788faaea0b1e3a322c6fb
external/models/L1.1.lp,549459,22f98dd51daea1ef39c7841701e3634e45d41b6c9c9751075ef24427c4f4392a
external/models/L1.lp,549439,7b9447c73dd3cf03468a71f2400c23967536efd53e0dbca5faf128354886d4ea
external/models/L2.0.lp,549543,7db39ace8005817a1eedfb8a6b7d4200bdb65aa981cc713844cac2a917b61ea2
external/models/L2.1.lp,547130,617090b8bc7fd2a2581286fcd840dac029a1b566b9d8a89f71679e93500ce0e8
external/models/L2.lp,546966,ffc56ecd5e8dee04d7f04e0c35d67f290913afde4392beb0f918da65aed28516
external/models/L3.0.0.0.lp,548136,97a41bd33f0395a83225b64f5695459f55047796935c925c35599cc65794fe61
external/models/L3.0.0.1.0.0.0.lp,548149,d05edd78b22f127d01703dbfc4118be9f5665863ddccf5371dcee33dc318d37a
external/models/L3.0.0.1.0.0.1.lp,546752,d01e99c1b4b0f4847014ca05e2c1f0a6a9852b7e5409f711218aa37afa0343da
external/models/L3.0.0.1.0.0.lp,546752,f658a80759848aa1233229fb171afb83e3feee8bd3412f9fb5de145f5a343725
external/models/L3.0.0.1.0.1.lp,547976,7f8995317e8a55a4abf496a674ace38b24e9f19e6b096b78a71817e287335c3a
external/models/L3.0.0.1.0.lp,548149,1a9ab93018480636d059112762c6489b6784f0bfe81ad7f56f4007766ea35337
external/models/L3.0.0.1.1.lp,548091,ee0b5e1140b54140c12ef999391147ada7debff388dcabe5d48a87e4d6a4e644
external/models/L3.0.0.1.lp,548149,b6e159a66eb8262463b19e5b26cf1dfc28c7c97ab53ecdb80c3b13d9eb95b743
external/models/L3.0.0.lp,548136,3572f0ab1e1728342427ea51295c40b972535060946f9097d7b290c28f407809
external/models/L3.0.1.lp,548182,c1fc91c91da959d0d4ced44fee7d88fbf4564d90ce6b06175558f7f728e5a0bc
external/models/L3.0.lp,548136,a7e55439475bb2bac2036ca2bac0c49c07408bc2a0d3f54037e3fc07782d669b
external/models/L3.1.lp,548182,f9d7abaae45487a479677f2ecbeb4c02039d0d9d3639b51156daed3c90c0ab8c
external/models/L3.lp,548136,72b8a69cc809557c33ba11cbad87bc05801b6397233b97aebfa4b19b2bad14d3
external/native_logs/L0_c6_1_next_leaf_target_mip.gurobi.log,1360,fcc2110795a6d1d977d6ef0a69762ee24a4769040d986650e5b7d185bf9749bd
external/native_logs/L0_lp.gurobi.log,1418,829fe950e1438c98b9c69e43b4d9e7a57302148d443768abed84af4b2abd65b6
external/native_logs/L1.0_lp.gurobi.log,1420,5978ac69847d543d81b345a436429f576f315d069ea903a36617d1c54bb6c1d0
external/native_logs/L1.1_lp.gurobi.log,1420,ec3bdc7a4e4b4aa7219d0e48860904fef3c362f63fa92816b895ed1dc0d8646e
external/native_logs/L1_c6_1_next_leaf_target_mip.gurobi.log,1809,6d16f61eea76de8d0bb43b6fc110b1a20691e3efa487e503d8173da5fd96619d
external/native_logs/L1_lp.gurobi.log,1418,e4d59888b3abac3f85f2ee8bdd582cd385ce25d52b143e65d9edef64213d01ec
external/native_logs/L1_terminal_mip.gurobi.log,1751,6375ba726c92c37e3d155d3d4011ae1e74de5b05ca405bc94ff5a3392e4cb1ff
external/native_logs/L2.0_lp.gurobi.log,1420,fb222bcd13372e500040ccdbd195684dff78595898d5e145a43e070f706ceccf
external/native_logs/L2.1_lp.gurobi.log,1420,9b4eda08891f846a9d75361c0c10faf7cdfc75244e2d5d10fd1820ba96ea61a4
external/native_logs/L2_c6_1_next_leaf_target_mip.gurobi.log,3251,37ed64e9b27a02236bb7fef9345c647ba9d845cb6ae053bbabd89c194761dd85
external/native_logs/L2_lp.gurobi.log,1418,dfa8143ce72b59019e3f07d4f5d4c18c3b91ee0a3da5078e76d0579b5133c436
external/native_logs/L2_terminal_mip.gurobi.log,1659,e80ddc45435c7d0e106e309dd3528211d0f89376828afd3d293c74c8555e055b
external/native_logs/L3.0.0.0_c6_1_next_leaf_target_mip.gurobi.log,1368,c8be738d7177f153e94f4abc7df85b73daedd8618ef5bc103eb6636f4085fd0f
external/native_logs/L3.0.0.0_lp.gurobi.log,1424,7cd3a19cf261422c3ec884a700d51ca81a7118fc12316df44e0fe1648b34fb73
external/native_logs/L3.0.0.1.0.0.0_c6_1_next_leaf_target_mip.gurobi.log,1374,6d19ba4d92af3b92f6acbbbc3f775dcee41cf2fd73e56e2649d2f7b8692accf5
external/native_logs/L3.0.0.1.0.0.0_lp.gurobi.log,1475,5b6ea72080aeda59250fd8ad697a1d0a8a920eda0d6019c10badff34dadc5929
external/native_logs/L3.0.0.1.0.0.1_lp.gurobi.log,1475,808a5b6baf5c844b66b852cb35123e20ab0c4362c38037aeb794de68148a7003
external/native_logs/L3.0.0.1.0.0.1_terminal_mip.gurobi.log,1941,3a8d8172d733f6b9f1bec9aff6e5bca8901e66388a37d7483ddf72baf8ee3a6c
external/native_logs/L3.0.0.1.0.0_lp.gurobi.log,1427,a9bb57088fb2c12940c1a8478f61a878085dff0c5086d7ce27640844b300b042
external/native_logs/L3.0.0.1.0.1_lp.gurobi.log,1412,d851370f3ceff14b99070fa0bb8dee469d56bcd02c43cb4520f4a7568e7d5a19
external/native_logs/L3.0.0.1.0_lp.gurobi.log,1426,e2b57c5b20439480be7c7e5d728e3a936ab32576b04477f05ec24de5690105cf
external/native_logs/L3.0.0.1.1_lp.gurobi.log,1343,d6e24e68edf719e2c102d9b55b4d64412db8f1eb21ba687dd9aab3b31fd62f2e
external/native_logs/L3.0.0.1_lp.gurobi.log,1424,fab16fa8bff9da0558e57691488c833c631db6e721bcf84eb2727deb18680d19
external/native_logs/L3.0.0_lp.gurobi.log,1422,335c23cf9785002ee20528582baca770ebda9634470199f063430421f3bfbc73
external/native_logs/L3.0.1_lp.gurobi.log,1339,f71680660c3c9d87cf3e45792aa5e3d356f3b999f760b7c34d811d564c24fd2e
external/native_logs/L3.0_lp.gurobi.log,1420,dddd2a2477ba62d94adcded4afa7d7903a9131d256279a50a084439c6c71be62
external/native_logs/L3.1_lp.gurobi.log,1337,e9a79ed4471af43ee3cbf7e393305d1ae77c675733169ff07bbc69c1d09fccec
external/native_logs/L3_lp.gurobi.log,1416,224b9814c06dd0eb10d271b98739696f4c05eaed9c3fff9ed993e431f329dde2
external/native_target_ledger.csv,1429,aa12d22cdc1f828b3f249bb72bc27189b84ae9552a634f4b0f73c4f619c468e4
external/paper_leaf_ledger.csv,3960,f7f4ca76ef0b97b567ec593718a6332198c9935707a15a5359ca5e87a34f9007
external/paper_optimize_ledger.csv,11867,1985c5c8dfc15ff4f434aa79652278dbb70330c4e2d7a95f585d2ab84dbb7f15
external/paper_tree_events.csv,3259,3cdbdf37b19a8124dd809b7c4a0974615d27f4d5f339465ca928bbfdf65bda16
external/parent_child_bound_ledger.csv,1461,9dedbeb25449ae45d971b0cbc8cfe4a4647d5fe72edd1549a1c4bb7f6f2abfd4
external/split_decision_ledger.csv,1379,742bccf094ad84abde1c9edc1d0e16346b976d09b07890583f5dbecb5e449b90
heuristic_candidates.csv,378,45d2a27c7c138eafafd67034992e03a4ca3eb748d952990a960428f65b7f0c1c
hga_generations.csv,49700,8eb72f85a54a28408538cc3457c6ca7e08e59643a837fa42a6341da5558bd8a6
native.log,9411,37efc3bc4c63a274521eccdc4783ff65f040d7bb8582900fd650826b0957f165
process_phases.csv,4096,b134475e081ad620999a73a5213139f3aa54febfe200c4537519b432f2d3447a
progress.csv,692,d0e5feda39260178e6e308a3e4c6a24b704246fcf32e7239c0ec80645b519dc3
result.json,87054,58824e93fb98de3e0a2aa127825c2711d4be73db5d4c722b1d23f4b8933ea4ea
