artifact_role,requested_path,retained_path,exists,gzip_appended,multipart,part_index,part_count,size_bytes,sha256,complete_retained_sha256,reconstruction
root_model,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/global_root.lp,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/global_root.lp.gz,True,True,False,1,1,240207,d217d3c88708d957330530ab34b9a3bbaf82e485f414228c54fc2ebf2d8cd672,d217d3c88708d957330530ab34b9a3bbaf82e485f414228c54fc2ebf2d8cd672,none
node_trace,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/global_node_trace.csv,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/global_node_trace.csv.gz,True,True,False,1,1,8520881,50a57cae899450eafff60206dfda4b50ffe0491b43efff0c82248d5ecf358bca,50a57cae899450eafff60206dfda4b50ffe0491b43efff0c82248d5ecf358bca,none
bound_trace,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/global_bound_trajectory.csv,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/global_bound_trajectory.csv,True,False,False,1,1,707,b3ae8f220c9d20641353ac69266e1d0a0cfff5300ff695701724cb403c45a359,b3ae8f220c9d20641353ac69266e1d0a0cfff5300ff695701724cb403c45a359,none
row_delta_trace,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/row_delta.csv,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/row_delta.csv,True,False,False,1,1,310084,1e79bfdd194766363b47ad7b4b62484cf6265d77d95c82c33d5c35fe845fd79e,1e79bfdd194766363b47ad7b4b62484cf6265d77d95c82c33d5c35fe845fd79e,none
post_row_trace,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/post_local_row_trace.csv,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/post_local_row_trace.csv,True,False,False,1,1,103092,7844c2b43bd0273b32771eaac4304e15b31c029392e8504b1a99c2d3c73ffdb2,7844c2b43bd0273b32771eaac4304e15b31c029392e8504b1a99c2d3c73ffdb2,none
topology_trace,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/gini_topology.csv,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/gini_topology.csv,True,False,False,1,1,75800,6a1608eb14e25dfafc2c5f40da1bd0ee681c53060768d117e192b053048c1069,6a1608eb14e25dfafc2c5f40da1bd0ee681c53060768d117e192b053048c1069,none
sibling_trace,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/sibling_delay.csv,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/sibling_delay.csv,True,False,False,1,1,49167,3a1eb157e4ba622e9bdfbe83d829cf321bf7291ced23ef1920d023686cb1c6f2,3a1eb157e4ba622e9bdfbe83d829cf321bf7291ced23ef1920d023686cb1c6f2,none
tree_memory_trace,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/tree_memory.csv,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/tree_memory.csv,True,False,False,1,1,595,0a8687d78deb12211f7b708b8f5d613bc30b3b45336f06f9d700c2de4c054eff,0a8687d78deb12211f7b708b8f5d613bc30b3b45336f06f9d700c2de4c054eff,none
mip_start_audit,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/mip_start_audit.csv,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/mip_start_audit.csv,True,False,False,1,1,151,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8,none
progress_trace,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/progress.csv,results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/progress.csv,True,False,False,1,1,691,18a97e03b2a0afaaaec41d2a93ed778d85faaa9b68c5e1d7b7dc5bdddec4ff3f,18a97e03b2a0afaaaec41d2a93ed778d85faaa9b68c5e1d7b7dc5bdddec4ff3f,none
